Nb de frequency :   120
 0.2000
 -0.359949E-01  0.244472E-08 -0.163127E-07  0.280852E-08  0.209605E-01 -0.299406E-08
 -0.324508E-08  0.190921E-07  0.910950E-08 -0.229556E-08  0.994660E-08  0.816379E-01
10.2336
  0.739058E-01 -0.139698E-08  0.432919E-08 -0.442378E-08 -0.531877E-01 -0.862201E-08
 -0.107684E-08  0.178419E+01  0.351924E-06  0.271494E-01 -0.387114E-08  0.203891E-07
  0.173022E-07  0.824220E-07 -0.373485E+00  0.993168E-08 -0.412524E-08  0.181171E-08
 -0.161526E-08  0.242656E-01  0.374203E-07  0.387427E-01  0.188241E-08  0.261480E-09
 -0.365631E-01  0.235159E-07 -0.249274E-07 -0.117871E-08 -0.113198E-01 -0.205182E-08
 -0.154396E-07 -0.593718E-07 -0.116415E-09 -0.387809E-08 -0.960500E-08  0.826350E-01
10.5681
  0.823379E-01  0.157161E-07  0.142027E-07  0.251748E-08 -0.391525E-01 -0.569707E-08
  0.284708E-07  0.181681E+01 -0.507571E-07  0.369025E-01  0.573195E-07  0.204504E-07
  0.186556E-07  0.117347E-06  0.206103E+00  0.188884E-07  0.198947E-07 -0.934597E-08
 -0.916771E-09  0.331805E-01 -0.886212E-08  0.378673E-01 -0.131041E-08  0.227374E-09
